srcStateName,srcYear,Country,StateCode,StateName,TotalPopulation,YearCode,TotalPopulationUrban,Year,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Jammu and Kashmir,2000-01,India,37,LADAKH,274289,2000,62009,"Financial Year (Apr - Mar), 2000",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2001-02,India,1,JAMMU AND KASHMIR,12265703,2001,3371233,"Financial Year (Apr - Mar), 2001",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2001-02,India,37,LADAKH,274289,2001,62009,"Financial Year (Apr - Mar), 2001",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2002-03,India,1,JAMMU AND KASHMIR,12265703,2002,3371233,"Financial Year (Apr - Mar), 2002",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2002-03,India,37,LADAKH,274289,2002,62009,"Financial Year (Apr - Mar), 2002",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2003-04,India,1,JAMMU AND KASHMIR,12265703,2003,3371233,"Financial Year (Apr - Mar), 2003",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2003-04,India,37,LADAKH,274289,2003,62009,"Financial Year (Apr - Mar), 2003",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2004-05,India,37,LADAKH,274289,2004,62009,"Financial Year (Apr - Mar), 2004",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2004-05,India,1,JAMMU AND KASHMIR,12265703,2004,3371233,"Financial Year (Apr - Mar), 2004",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2005-06,India,1,JAMMU AND KASHMIR,12265703,2005,3371233,"Financial Year (Apr - Mar), 2005",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2005-06,India,37,LADAKH,274289,2005,62009,"Financial Year (Apr - Mar), 2005",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2006-07,India,1,JAMMU AND KASHMIR,12265703,2006,3371233,"Financial Year (Apr - Mar), 2006",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2006-07,India,37,LADAKH,274289,2006,62009,"Financial Year (Apr - Mar), 2006",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2007-08,India,1,JAMMU AND KASHMIR,12265703,2007,3371233,"Financial Year (Apr - Mar), 2007",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2007-08,India,37,LADAKH,274289,2007,62009,"Financial Year (Apr - Mar), 2007",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2008-09,India,37,LADAKH,274289,2008,62009,"Financial Year (Apr - Mar), 2008",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2008-09,India,1,JAMMU AND KASHMIR,12265703,2008,3371233,"Financial Year (Apr - Mar), 2008",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2009-10,India,1,JAMMU AND KASHMIR,12265703,2009,3371233,"Financial Year (Apr - Mar), 2009",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2009-10,India,37,LADAKH,274289,2009,62009,"Financial Year (Apr - Mar), 2009",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2010-11,India,37,LADAKH,274289,2010,62009,"Financial Year (Apr - Mar), 2010",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2010-11,India,1,JAMMU AND KASHMIR,12265703,2010,3371233,"Financial Year (Apr - Mar), 2010",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2011-12,India,37,LADAKH,274289,2011,62009,"Financial Year (Apr - Mar), 2011",212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
Jammu and Kashmir,2011-12,India,1,JAMMU AND KASHMIR,12265703,2011,3371233,"Financial Year (Apr - Mar), 2011",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
Jammu and Kashmir,2012-13,India,1,JAMMU AND KASHMIR,12265703,2012,3371233,"Financial Year (Apr - Mar), 2012",8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
